,price
10962,19175250.0
19598,10025400.0
6478,16500000.0
17861,7783945.0
14691,50000000.0
21772,9999000.0
12888,22900000.0
5142,6761920.0
2000,14662296.0
11570,10100000.0
12622,8600000.0
13136,11000000.0
1722,3298000.0
8189,10500000.0
3371,77382125.0
2215,1900000.0
12632,9871800.0
16657,20500000.0
2351,6100000.0
9573,10200000.0
12140,6750000.0
19516,35000000.0
17795,5197400.0
15940,12000000.0
21741,14785344.0
11269,7700000.0
6140,6100000.0
19937,120000000.0
8694,7900000.0
8104,53800000.0
10751,35429414.0
2630,24431848.0
8384,7000000.0
1371,7860000.0
506,16950000.0
4431,13500000.0
4101,9150000.0
3737,11500000.0
2482,65000985.0
13878,10500000.0
20318,6990000.0
16000,10000000.0
14494,10000000.0
18760,6990000.0
12512,8800000.0
22346,6349220.0
4435,14850000.0
12064,8450000.0
17857,6772294.0
13859,7233840.0
3115,37000000.0
16845,21520400.0
6533,20837000.0
18538,6700000.0
20057,6865900.0
5836,10361758.0
11325,7500000.0
5300,49900000.0
15324,9200000.0
2054,20037282.0
16972,7700000.0
7288,9700000.0
5395,6150000.0
13740,6233920.0
4612,21400000.0
17314,7579019.0
10459,10900000.0
3974,7400000.0
13280,7700000.0
3404,86839500.0
5777,8042656.0
14721,91159641.0
13458,25389245.0
12156,8623540.0
21953,8500000.0
4611,21279200.0
2892,8954400.0
6496,7650000.0
1176,28022280.0
5546,7600000.0
15092,34900000.0
20913,5500000.0
3125,61538000.0
5028,8140700.0
6592,8700000.0
3396,83572695.0
6165,5950000.0
14821,5000000.0
4930,9699999.0
18546,18931772.0
17160,6200000.0
6207,5125000.0
5669,11900000.0
7036,14641200.0
5960,28000000.0
6228,5664300.0
5204,12250000.0
9641,18323640.0
19002,11900000.0
8914,5300000.0
14779,13984335.0
4033,8148000.0
12092,11000000.0
12200,14729673.0
4753,6670000.0
13756,4151650.0
13832,5450000.0
17194,213315900.0
6161,18490000.0
13216,11300000.0
1410,9662400.0
17631,14900000.0
7936,11500000.0
12546,10800000.0
4684,12500000.0
4315,5200000.0
18024,6750000.0
18476,6500000.0
8483,6200000.0
471,32990000.0
19664,54500000.0
2801,191907670.0
5198,11857000.0
21576,10400000.0
11866,7047800.0
18504,4464720.0
12113,9950000.0
17041,9500000.0
22095,13028955.0
7669,32500000.0
7193,12616520.0
21589,30944000.0
12440,13000000.0
23251,16144000.0
3626,10700000.0
11621,8400380.0
3348,67000000.0
16569,9100000.0
4907,9450000.0
20241,6654871.0
19847,12700000.0
17584,11490000.0
1010,7850000.0
21965,19000000.0
5624,7750371.0
5156,8400000.0
15448,20570650.0
16843,16300000.0
3262,39990000.0
6023,5500000.0
15911,14501422.0
3283,46430000.0
474,22000000.0
11116,11200000.0
10881,9900000.0
23192,7500000.0
9351,9200000.0
1251,15500000.0
15271,12200000.0
13722,3700000.0
18549,15138500.0
13598,5700000.0
1503,13888008.0
12473,21216000.0
10964,5390000.0
1729,6194127.0
13411,8600000.0
9182,33500000.0
10812,4267680.0
23140,2907390.0
3914,6600000.0
17297,4961240.0
1816,5800000.0
18195,8653640.0
22869,22500000.0
10537,10500000.0
21829,8000000.0
11551,11383156.0
9990,7707744.0
21903,7974780.0
10926,98650000.0
1698,49945635.0
11086,10480000.0
11159,12800000.0
554,9850000.0
21504,44900000.0
6831,6950000.0
16790,60000000.0
284,7300000.0
8396,6600000.0
15555,16500000.0
20486,7960150.0
5864,11560707.0
15006,15141000.0
18087,5500000.0
12042,9800000.0
297,7410750.0
21438,11320493.0
20753,8150000.0
22219,138225780.0
5798,8700000.0
19387,6800000.0
2256,4400000.0
6346,8026476.0
5069,16750000.0
19465,7750000.0
22998,39500000.0
4058,8500000.0
21344,7700000.0
13400,5500000.0
18771,7579986.0
16729,20367080.0
16809,33000000.0
13234,7400000.0
4215,5100000.0
8726,8500000.0
16127,18150000.0
1004,7800000.0
12516,8900000.0
4111,9300000.0
10364,6600000.0
12618,6450000.0
8833,4200000.0
15108,9200000.0
21549,13500000.0
10701,6750000.0
16380,10290000.0
17594,21118900.0
5516,7500000.0
21403,6800000.0
10791,14900000.0
2554,7650000.0
21673,10658025.0
12791,8000000.0
16819,43000000.0
1982,13357500.0
20693,14500000.0
8272,32000000.0
21732,19300000.0
8702,8000000.0
11001,16701816.0
16740,7500000.0
4802,7600000.0
3300,51231600.0
6580,17659500.0
21250,6500000.0
23024,7090000.0
11804,5500000.0
3980,7500000.0
10502,7404965.0
9179,31000000.0
16457,26800000.0
21292,129900000.0
2457,45000000.0
2973,80000000.0
12344,6350000.0
10079,14439293.0
19012,33500000.0
7196,13700000.0
3505,170240675.0
16937,7300000.0
20546,11720000.0
19995,16279080.0
19572,8044200.0
16388,6550000.0
22060,23000000.0
8557,8048918.0
1543,15988073.0
12566,7750000.0
16185,8598000.0
6351,8182780.0
16400,28200000.0
11474,16637000.0
11162,10290000.0
6498,8579000.0
8676,7500000.0
761,16865814.0
5053,11200000.0
3615,8400000.0
6405,9778899.0
21485,15961338.0
17949,15025315.0
17647,24552000.0
12750,13199000.0
19119,8900000.0
9031,39500000.0
16561,4709206.0
11407,11602500.0
6446,22780696.0
4975,10750000.0
21171,12930000.0
8202,115000000.0
13391,7652838.0
1825,6419495.0
19574,8000000.0
18166,7346130.0
21483,15347500.0
10559,11000000.0
1737,7500000.0
6349,8071200.0
7598,8200000.0
12254,16792419.0
18157,6950000.0
9074,9000000.0
7091,20424000.0
3532,241432230.0
6829,6600000.0
21261,14000000.0
4659,37740000.0
5811,9435070.0
5007,9000000.0
122,4725000.0
13716,7434780.0
14510,16700000.0
1931,10691408.0
9240,6300000.0
15531,10900000.0
3486,154764250.0
3932,6900000.0
898,25500000.0
22636,7390000.0
15898,28900000.0
12370,100000000.0
22816,7850440.0
11974,45000000.0
16946,8327130.0
12853,10424160.0
2001,14576708.0
16616,9700000.0
10553,11000000.0
9868,7000000.0
20126,8750000.0
18860,23000000.0
16323,20600000.0
1709,6300000.0
219,6500000.0
15153,9432000.0
19143,99999999.0
11924,16967175.0
7606,12500000.0
4569,15299370.0
330,7956000.0
17495,24859560.0
12424,6950000.0
7971,282400000.0
2676,39000000.0
16534,10800000.0
17432,25500000.0
11955,31366030.0
19483,23999000.0
12105,14200000.0
1963,12000000.0
15532,12800000.0
14004,20561800.0
11559,9700000.0
17237,286452780.0
2481,61900000.0
17518,15907000.0
2673,39000000.0
13966,30257510.0
2916,10183440.0
13988,52416000.0
14860,11400000.0
23256,29131600.0
11865,6900000.0
7835,116156760.0
4721,2800000.0
9190,49950000.0
12958,51600000.0
2337,4800000.0
12585,20399000.0
1801,16253930.0
18478,6700000.0
1969,12700000.0
7066,17470464.0
10519,11261250.0
6132,5100000.0
19235,6872676.0
6636,15960360.0
958,6990000.0
2344,5550000.0
12739,8500000.0
9642,19300000.0
10714,19979100.0
18105,7800000.0
9325,8500000.0
21734,2500000.0
17870,19626801.0
8353,7880813.0
4466,36500000.0
17946,32709600.0
6249,5954960.0
7644,21500000.0
19877,35500000.0
8618,6600000.0
14632,82000000.0
21800,7300000.0
5020,7000000.0
17248,80000000.0
10267,32000000.0
14887,7198000.0
10188,6100000.0
12297,12500000.0
2176,6200000.0
19792,15130000.0
5860,11524000.0
20137,3801497.0
10727,45395260.0
4873,8700000.0
2692,42850000.0
1808,4190940.0
18680,8500000.0
5016,6400000.0
8073,19000000.0
1497,13668600.0
22222,4515200.0
9072,8600000.0
19478,2650000.0
14636,14999999.0
5261,20000000.0
6597,9290000.0
8855,6400000.0
16555,12500000.0
9612,15300000.0
11507,10470088.0
9788,7050000.0
7801,50000000.0
20877,6499999.0
23121,5600000.0
20755,8450000.0
7951,37842000.0
5950,20551830.0
3809,7250000.0
7927,10500000.0
3076,40000000.0
17420,41052980.0
14688,46000000.0
20149,6366090.0
18785,23655605.0
6673,23210939.0
9077,10336800.0
11916,8500000.0
21715,11800000.0
14940,6280872.0
9533,8360134.0
4371,15000000.0
16205,12600000.0
4312,4950000.0
6803,31700000.0
92,4082013.0
10641,10168900.0
22299,7700000.0
6012,4560000.0
3303,51900000.0
99,4288760.0
7521,4350000.0
7249,7340680.0
7112,24180400.0
20800,23824768.0
18302,6200000.0
16510,70000000.0
18349,11230000.0
1654,26670800.0
16357,12800000.0
17410,12100000.0
21382,8287530.0
5901,13799999.0
17417,25700000.0
19511,12233700.0
22476,59000000.0
17174,7550000.0
13564,10743972.0
11695,14000000.0
9791,7100000.0
19597,10032900.0
3045,40540500.0
12603,64900000.0
19096,8000000.0
19729,21107520.0
11256,20500000.0
16702,25000000.0
22124,14000000.0
784,20141780.0
795,21779040.0
7045,15183346.0
2640,27000000.0
10306,80203200.0
17807,7455637.0
19142,76700000.0
1405,9500000.0
6372,8729000.0
7131,27900000.0
18283,14940000.0
5167,9512000.0
1419,10036950.0
3583,166000000.0
13758,4871345.0
12235,7500000.0
22830,6377427.0
23090,7100000.0
3816,11800000.0
16989,6350000.0
20921,9150000.0
2888,8814744.0
17876,9950000.0
23163,5847957.0
18366,22975109.0
10680,12063960.0
1226,10840000.0
16352,10300000.0
7900,8500000.0
2382,15183000.0
18117,6219322.0
18218,19725000.0
14681,40990000.0
15192,7856250.0
16950,13500000.0
19013,36000000.0
15262,7500000.0
4290,10800000.0
3192,19900000.0
21091,12700000.0
15335,11667840.0
16058,11900000.0
8160,98000000.0
13753,13600000.0
14504,12550000.0
6979,9800000.0
4867,8700000.0
10272,131928000.0
9955,5846400.0
11024,21438000.0
8632,6900000.0
5166,9494328.0
12778,37500000.0
15927,44810605.0
5342,9900000.0
8123,69950000.0
21029,47500000.0
19814,6500000.0
3967,7300000.0
13958,385455438.0
17703,11606812.0
4839,8300000.0
11104,11000000.0
12508,8300000.0
21197,11600000.0
11270,8498154.0
23213,11000000.0
878,6600000.0
13266,5902000.0
17661,18569000.0
14810,14197290.0
19469,7990000.0
2689,41500000.0
23019,6300000.0
15452,81230000.0
3570,47000000.0
1154,115000000.0
818,24707492.0
1253,16392300.0
11888,15161600.0
1987,13491165.0
22333,5870427.0
8963,13500000.0
438,10635716.0
17023,7000000.0
18270,18270000.0
9217,18250000.0
2012,15103341.0
22421,22000000.0
8300,338000000.0
15036,13800000.0
20876,6370000.0
6375,8765815.0
5288,4635800.0
3198,22400000.0
17578,7300000.0
15468,94000000.0
10672,8036000.0
20496,10698506.0
21329,5590000.0
18895,58999000.0
22465,22873862.0
1436,10500000.0
6319,7437060.0
3621,10000000.0
2002,14706120.0
19270,6067324.0
15848,17999000.0
14622,26500000.0
2825,18567744.0
17504,12900000.0
10439,112000000.0
8243,139287825.0
10446,14700000.0
8236,5100000.0
2592,15500000.0
9759,6700000.0
21297,17320690.0
19031,89100000.0
4804,7700000.0
14827,12500000.0
5146,6900000.0
3233,31035000.0
4882,8999000.0
13999,16620457.0
12123,30000000.0
14542,13500000.0
5773,7800000.0
21588,76700000.0
17347,19492299.0
11238,44218145.0
13893,140838199.0
4336,6950000.0
4498,26450000.0
2626,23500000.0
5366,5500000.0
17010,5500000.0
12836,7497943.0
6872,15880380.0
19588,9000000.0
9565,8900000.0
5501,7400000.0
12143,5800000.0
1482,12772685.0
19880,60000000.0
3410,90000000.0
20962,7881310.0
17976,5600000.0
15820,213315900.0
19711,10952340.0
5336,8500000.0
5211,12877037.0
13087,6900000.0
3888,6300000.0
18449,12912120.0
14563,23913933.0
2891,8835580.0
22608,10196000.0
578,15800000.0
17137,8500000.0
13068,17800000.0
18617,4600000.0
2572,12000000.0
1260,19500000.0
5277,23700000.0
1678,31339500.0
11074,10724076.0
1688,35800000.0
13191,8810720.0
11554,6500000.0
7284,9434100.0
5260,19800000.0
7992,157859535.0
131,5000925.0
4219,5190000.0
7106,22733326.0
18946,9095790.0
13139,9290000.0
23002,7549000.0
9538,9273007.0
21671,25033619.0
4944,10200000.0
15253,19800000.0
9726,6150000.0
22038,15130000.0
16485,73000000.0
11655,11900000.0
6243,5882420.0
803,22225000.0
13293,12500000.0
13527,8000000.0
12021,4112950.0
19659,20000000.0
15133,14980000.0
18299,8700000.0
3035,60000000.0
7815,67700000.0
3605,6250000.0
430,10263760.0
3248,37040731.0
11441,7425200.0
6621,12821420.0
15776,60947400.0
10398,9464202.0
1244,13000000.0
19919,7200000.0
8162,99990000.0
13800,6334120.0
7102,22000000.0
10949,8200000.0
13697,18891008.0
3623,10185750.0
3784,23566488.0
4810,7800000.0
12894,6300000.0
16438,10500000.0
23248,52000000.0
13371,7000000.0
14412,7200000.0
4182,8418240.0
2680,39000000.0
16698,14612000.0
13157,5900000.0
15459,70700000.0
6215,5358082.0
17366,108000000.0
20516,18800000.0
3339,64000000.0
2522,32800000.0
3473,135000000.0
10004,8680000.0
1173,19000000.0
7784,33000000.0
9996,8135400.0
6882,20596950.0
16101,6800000.0
5173,10092240.0
8509,5500000.0
17389,10165480.0
8852,5700000.0
21956,13600000.0
9870,7131389.0
10271,115000000.0
8736,8750000.0
3841,6700000.0
22108,22838400.0
11534,6006600.0
12773,19500000.0
14001,17208906.0
14149,18306918.0
4490,6900000.0
4941,10150000.0
3199,22600000.0
18340,12800000.0
899,26822133.0
13219,14950000.0
7093,20673600.0
1835,6999000.0
7945,12000000.0
20303,8000000.0
4327,6200000.0
17133,13028955.0
9066,7990000.0
3646,18479510.0
5904,13896488.0
2842,7750000.0
10693,16700000.0
12274,9815000.0
296,7433280.0
4168,5700000.0
12757,7500000.0
12422,179526530.0
13862,122500000.0
3692,7121343.0
9129,19278000.0
21833,8250000.0
7268,8545341.0
12710,5900000.0
12043,4930000.0
6242,5800000.0
16384,15150000.0
7849,40000000.0
19070,108000000.0
18846,24000000.0
6675,23000000.0
19036,198244800.0
15525,24735000.0
12306,13104000.0
7652,20525438.0
214,6487808.0
13110,7404100.0
15141,5900000.0
15110,9500000.0
10224,6500000.0
17739,16300000.0
7087,20262000.0
5380,5950000.0
5085,25389245.0
10301,35000000.0
10082,14800000.0
5001,6300000.0
540,6908900.0
11272,7500000.0
11869,7500000.0
18909,8000000.0
750,15864676.0
4821,7949000.0
4450,22500000.0
8438,12171366.0
19242,10050000.0
15689,7830390.0
23169,6199050.0
675,9000000.0
1794,8800000.0
22198,30900000.0
22756,11500000.0
10496,6600000.0
17239,8730936.0
4581,16300000.0
11851,9650000.0
9278,7399000.0
11072,8641120.0
22035,34700000.0
8482,5999999.0
11384,6500000.0
3471,132600000.0
14188,2787500.0
18968,14684800.0
19819,7800000.0
22329,5669160.0
17192,77250000.0
8949,6432000.0
16087,7350000.0
7403,24708105.0
16693,6450000.0
7389,19000000.0
13380,9600000.0
17265,11000000.0
22284,7650000.0
17599,29000000.0
4704,14200000.0
20071,5100000.0
15445,15700000.0
11781,6150000.0
12961,7800000.0
641,19500000.0
5635,9289288.0
3107,16900000.0
61,13500000.0
5964,34800000.0
16441,12437370.0
8806,6100000.0
9911,8500000.0
9247,6600000.0
18784,14900000.0
21461,8290000.0
5948,19768500.0
15444,14873529.0
19067,95000000.0
143,5300000.0
9572,10132320.0
5345,10200000.0
15,5470000.0
11227,24774100.0
12772,18554640.0
14411,7070000.0
4908,9500000.0
12699,19900000.0
14673,34400000.0
4122,9500000.0
20170,7500000.0
20255,7047751.0
976,7250000.0
2877,8098800.0
14982,13211874.0
20848,20900000.0
17719,7999000.0
23008,10000000.0
9968,6786868.0
19692,7499999.0
10493,8013200.0
5035,9000000.0
20070,4700000.0
16276,11950000.0
20981,10009240.0
17597,9800000.0
13534,9500000.0
23051,11954464.0
4574,15693101.0
12870,7639619.0
13734,2890000.0
12917,6500000.0
8317,37000000.0
7753,19500000.0
2882,8504350.0
18179,8509440.0
2077,31245805.0
21122,40803538.0
13432,7990000.0
12138,13246280.0
13194,9623319.0
443,10750656.0
13395,11000000.0
10423,23300487.0
19201,14359237.0
7207,18110623.0
4995,22950000.0
17706,15834200.0
17065,7984548.0
17357,25000000.0
7516,3900000.0
577,15700000.0
585,18425070.0
7845,464286559.0
2224,7500000.0
13916,17104920.0
20807,16821600.0
8870,7300000.0
9156,10300000.0
11094,10800000.0
2541,95000000.0
12880,11900000.0
21908,8394150.0
13512,33993603.0
12263,59900000.0
1640,25034400.0
18522,10500000.0
18904,25500000.0
20220,5998340.0
14247,6732062.0
11020,6500000.0
12126,9300000.0
3324,59000000.0
6936,6300000.0
17935,14300000.0
20209,5798883.0
22265,7600000.0
10760,38919202.0
18065,80972185.0
7377,17489340.0
15672,13000000.0
8150,85000000.0
14031,12950000.0
11971,9500000.0
1014,7900000.0
6469,21500000.0
22752,9550000.0
21844,8100000.0
11389,10458600.0
2913,10038900.0
12705,27701021.0
5292,41000000.0
4207,4200000.0
12472,19650000.0
17965,14400000.0
16121,11100000.0
22437,16365520.0
16726,16561592.0
4500,38990000.0
21114,12500000.0
8043,54120000.0
14423,7950000.0
17062,66000000.0
19618,15950000.0
18529,16500000.0
20010,31000000.0
612,32000000.0
22408,21700000.0
13213,7900000.0
12013,7100000.0
8417,9316662.0
14747,18500000.0
7612,15702360.0
13278,7039200.0
5867,12039136.0
12592,15000000.0
5772,7777280.0
8853,5800000.0
425,10100000.0
9256,6900000.0
16532,8900000.0
12542,10331395.0
1499,13629500.0
10259,92000000.0
12240,15449000.0
22659,15293859.0
12859,13000000.0
7123,25785258.0
6468,95000000.0
2501,13600000.0
7590,6100000.0
17855,6090000.0
4694,8000000.0
4344,7500000.0
21770,9500000.0
17105,8999999.0
5351,21500000.0
6502,9890687.0
9999,8350880.0
552,9763320.0
14573,7369874.0
11775,26100000.0
13433,12000000.0
12667,10940522.0
12248,6735540.0
21084,6600000.0
9715,5800000.0
16434,8999000.0
9000,12500000.0
5983,2790000.0
19006,19200000.0
14838,7350000.0
1616,21696433.0
17585,12140100.0
6662,21366951.0
20353,5400000.0
21838,16397271.0
18007,67000000.0
14127,14514540.0
429,10186041.0
17227,53328975.0
830,28716660.0
3672,18000000.0
6154,10600000.0
6875,16290000.0
15888,53000000.0
22110,24000000.0
18011,9500000.0
15734,6050000.0
3258,39900000.0
10904,27648135.0
13801,6368110.0
17852,12900000.0
22854,11413580.0
18501,6950790.0
668,8637804.0
18920,25300000.0
21104,6241000.0
14592,11500000.0
1398,9100000.0
4379,40000000.0
16894,4917050.0
9690,10100000.0
18505,4950000.0
5437,6790000.0
8866,7000000.0
19757,5100000.0
4141,9970000.0
8944,14266300.0
10296,482864460.0
19344,18500000.0
19437,5800000.0
2545,140000000.0
10391,20035348.0
21497,21032000.0
10187,6120000.0
19742,7700000.0
3122,49500000.0
4572,15680000.0
694,10077379.0
10913,16977000.0
13401,6122940.0
21270,23000000.0
2301,8500000.0
14267,7981550.0
8657,7200000.0
3670,9197760.0
17126,37700000.0
5159,8637700.0
1929,10723830.0
6961,8199000.0
20472,35500000.0
19726,17748136.0
16741,10690000.0
10378,6500000.0
2748,64999000.0
14530,8700000.0
15880,46000000.0
11101,10900000.0
9171,25000000.0
20371,12750000.0
13793,5997050.0
14679,39019400.0
2966,25593200.0
10355,13135500.0
10411,12101700.0
15228,12950000.0
15112,11210400.0
22490,65511000.0
20050,5650000.0
21517,9800000.0
2589,15000000.0
22422,8000000.0
781,19529640.0
15336,9800000.0
20608,19250000.0
20646,40000000.0
18042,16604508.0
15366,13200000.0
8316,26800000.0
3866,5950000.0
5430,6700000.0
769,17809659.0
999,7700000.0
13895,6100000.0
23035,163318785.0
1532,15259621.0
18153,6562530.0
12009,14146627.0
7054,15921675.0
13930,31000000.0
2698,44999000.0
10198,6150000.0
1630,23526710.0
4179,7436800.0
21187,34000000.0
5434,6700000.0
9124,18024500.0
756,16478999.0
12548,11000000.0
9871,7200000.0
15887,53000000.0
9371,9700000.0
22102,14800000.0
6940,6686550.0
17128,50000000.0
19215,9778744.0
22018,16000000.0
2090,34010026.0
10730,8773746.0
10847,9882360.0
13378,8700000.0
13963,13418500.0
14797,8499999.0
20324,3790000.0
8117,59000000.0
23000,45990000.0
20375,10900000.0
2036,18086851.0
18239,27030309.0
2789,110000000.0
13909,12539000.0
20327,13414421.0
6679,25600679.0
20331,5142856.0
14643,95000000.0
20397,21600000.0
6278,6616400.0
17182,13500000.0
22210,54000000.0
19164,6765000.0
16221,35750000.0
3313,55900000.0
11031,10900000.0
1743,8600000.0
12616,15500000.0
13583,5750000.0
14514,21220979.0
23114,7400000.0
11731,83000000.0
9821,7350000.0
22357,6800000.0
19091,24000000.0
7158,6200000.0
22379,7890000.0
17070,22450000.0
2400,21117200.0
19259,9700000.0
12296,7207080.0
1445,10800000.0
8061,9750000.0
20356,6200000.0
19694,7950000.0
1842,7399240.0
16684,5600000.0
11996,13616000.0
2604,17900000.0
1181,46999000.0
2140,18000000.0
8837,5100000.0
14994,93000000.0
2309,9700000.0
19196,13500000.0
20912,5350262.0
6265,6184260.0
17313,7200000.0
7527,5200000.0
13337,14550000.0
18086,5400000.0
19275,6700000.0
21598,7396785.0
4855,8500000.0
2869,7662330.0
1755,11187750.0
22321,5293314.0
5087,26225000.0
20676,11900000.0
273,7250250.0
5944,18892300.0
17409,11635011.0
14246,6600000.0
1094,9500000.0
17336,5600000.0
13113,5350000.0
21239,9000000.0
21974,9900000.0
9265,7100000.0
5137,6200000.0
16691,6300000.0
20683,12700000.0
10325,29900000.0
13660,7800000.0
732,12900000.0
21653,6380000.0
1615,21784300.0
5692,10754279.0
18562,10667346.0
12713,6990000.0
13226,45500000.0
7094,20749064.0
22036,10500000.0
17561,51247226.0
19003,12400000.0
19341,17932648.0
1550,16515800.0
6693,45000000.0
9457,9350000.0
11035,11000000.0
5232,15521220.0
18295,47900000.0
12876,9900000.0
10785,23446500.0
1206,8988700.0
23063,40000000.0
2788,107250000.0
6593,8878000.0
7475,6300000.0
18348,10510500.0
22971,9600000.0
7772,27000000.0
1510,14238650.0
8249,160954820.0
6687,21600000.0
10244,8200000.0
13379,9200000.0
20772,11624200.0
20924,14300000.0
3704,7930404.0
9234,6100000.0
17310,7048400.0
